Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-June-2018,1964.10,1977.00,1950.30,1961.70,1963.371428571428571428,25130,970,49339524.00,5018,19.97,26.70,-2.40
5-June-2018,1987.00,1987.00,1953.05,1959.60,1969.234394622146709019,27074,2126,53315052.00,5807,21.45,33.95,-27.40
4-June-2018,1964.00,2024.05,1964.00,1996.95,2003.217833859936807583,100012,4689,200345822.00,9748,9.75,60.05,32.95
1-June-2018,1940.00,1962.05,1934.35,1941.45,1949.070238775277047869,43765,1652,85301059.00,7914,18.08,27.70,1.45
31-May-2018,1968.00,1971.05,1937.05,1946.80,1949.743947368421052631,26600,1290,51863189.00,4323,16.25,34.00,-21.20
30-May-2018,1967.00,1973.50,1956.55,1962.40,1963.702893998408510281,23877,1132,46887334.00,3319,13.90,16.95,-4.60
29-May-2018,1991.90,2012.10,1978.00,1983.20,1994.884775360076999759,29091,1241,58033193.00,5724,19.68,34.10,-8.70
28-May-2018,1972.00,2011.10,1962.00,1991.10,1990.455591291439881246,40420,1612,80454215.00,8521,21.08,49.10,19.10
25-May-2018,1984.00,1997.30,1961.90,1971.90,1979.952439148589469396,39276,1788,77764612.00,5392,13.73,35.40,-12.10
24-May-2018,1960.00,1984.85,1943.05,1973.55,1967.176881700757437154,27329,2079,53760977.00,5722,20.94,41.80,13.55
23-May-2018,1989.95,1992.75,1936.35,1952.55,1965.598924707965366095,46313,2218,91032783.00,8208,17.72,56.40,-37.40
22-May-2018,1889.00,2045.00,1889.00,2013.75,1960.119746474261524428,128271,7058,251426520.00,9949,7.76,156.00,124.75
21-May-2018,1970.00,1984.20,1888.00,1894.35,1916.723807845900869156,34056,2200,65275946.00,9676,28.41,96.20,-75.65
18-May-2018,1990.00,1990.00,1970.00,1978.05,1979.699724306938275386,13058,769,25850919.00,2713,20.78,20.00,-11.95
17-May-2018,2010.00,2010.00,1951.30,1980.05,1976.848604407135362014,23825,1486,47098418.00,4718,19.80,58.70,-29.95
16-May-2018,1995.10,2008.20,1986.00,1994.10,1996.169301749845270916,17773,963,35477917.00,4860,27.34,22.20,-1.00
15-May-2018,2018.00,2029.00,1980.35,2008.10,2000.618228226906658451,22723,1219,45460048.00,5507,24.24,48.65,-9.90
14-May-2018,2002.00,2043.00,2000.15,2015.50,2029.651977259163865942,31837,1601,64618030.00,7569,23.77,42.85,13.50
11-May-2018,2035.00,2035.00,1961.80,1990.85,1989.626167630200699960,283159,2340,563380556.00,16842,5.95,73.20,-44.15
10-May-2018,2064.95,2065.00,1980.95,1988.30,2016.817175475491668785,43271,2620,87269696.00,16537,38.22,84.05,-76.65
9-May-2018,2077.90,2084.00,2059.45,2064.60,2069.140175688865530445,13319,938,27558878.00,4200,31.53,24.55,-13.30
8-May-2018,2080.00,2094.80,2065.05,2071.85,2075.722833562585969738,13086,619,27162909.00,4073,31.12,29.75,-8.15
