Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-May-2018,93.00,94.05,92.00,92.70,92.137051792828685258,1255,15,115632.00,1220,97.21,2.05,-0.30
3-May-2018,96.00,96.00,91.00,93.60,92.382930248860848229,5706,51,527137.00,5284,92.60,5.00,-2.40
2-May-2018,95.40,97.10,92.00,94.10,93.417930001871607711,21372,97,1996528.00,13306,62.26,5.10,-1.30
30-April-2018,99.65,101.10,92.00,94.65,95.176024943953410467,38807,180,3693496.00,35598,91.73,9.10,-5.00
27-April-2018,96.35,103.95,96.30,100.65,99.617181724086943664,6763,40,673711.00,6553,96.89,7.65,4.30
26-April-2018,97.00,98.55,94.00,97.85,96.860322677024200776,6694,60,648383.00,5657,84.51,4.55,0.85
25-April-2018,97.50,100.00,96.75,98.20,97.944992374173868835,9835,38,963289.00,9588,97.49,3.25,0.70
24-April-2018,98.70,99.45,97.50,97.50,97.587096774193548387,1085,18,105882.00,1085,100.00,1.95,-1.20
23-April-2018,98.70,98.70,93.60,97.50,97.288762446657183499,2812,26,273576.00,2741,97.48,5.10,-1.20
20-April-2018,99.45,99.50,93.45,96.25,95.667151162790697674,688,24,65819.00,581,84.45,6.05,-3.20
19-April-2018,97.00,102.20,96.35,97.40,97.314455231930960086,1854,21,180421.00,1545,83.33,5.85,0.40
18-April-2018,97.00,104.00,96.00,96.95,98.416345412490362374,1297,32,127646.00,1089,83.96,8.00,-0.05
17-April-2018,96.30,98.95,96.00,96.20,96.305278592375366568,3410,31,328401.00,3409,99.97,2.95,-0.10
16-April-2018,102.85,102.85,96.80,97.20,99.549618320610687022,131,11,13041.00,125,95.42,6.05,-5.65
13-April-2018,97.20,99.85,93.30,95.30,95.935694315004659832,1073,27,102939.00,737,68.69,6.55,-1.90
12-April-2018,98.00,100.45,96.00,97.00,97.781858594411515664,9448,47,923843.00,7302,77.29,4.45,-1.00
11-April-2018,100.10,100.85,97.00,98.45,98.393551303299683591,6637,58,653038.00,5132,77.32,3.85,-1.65
10-April-2018,100.00,102.00,98.90,100.10,100.095703125000000000,4096,31,409992.00,2935,71.66,3.10,0.10
9-April-2018,99.00,104.40,92.20,102.50,98.503449635324265720,5073,38,499708.00,3707,73.07,12.20,3.50
6-April-2018,100.15,103.95,100.00,101.25,101.118263298801070888,8591,56,868707.00,4794,55.80,3.95,1.10
5-April-2018,104.85,106.00,101.00,101.85,102.788027544828526624,14667,75,1507592.00,6316,43.06,5.00,-3.00
4-April-2018,102.00,105.50,99.10,101.00,102.761403133522271536,18701,79,1921741.00,6387,34.15,6.40,-1.00
3-April-2018,99.70,103.95,99.70,101.35,101.326530612244897959,6321,43,640485.00,4231,66.94,4.25,1.65
2-April-2018,101.65,103.50,100.00,100.85,100.940020332090816672,2951,22,297874.00,2230,75.57,3.50,-0.80
28-March-2018,98.25,99.80,92.10,96.50,97.185547382085677196,11555,89,1122979.00,10496,90.84,7.70,-1.75
27-March-2018,105.00,105.00,98.25,100.35,100.994589720468890892,14417,52,1456039.00,11217,77.80,6.75,-4.65
26-March-2018,100.00,103.95,99.00,101.55,100.943766643958630086,16147,65,1629939.00,12487,77.33,4.95,1.55
23-March-2018,105.00,105.00,98.25,100.70,101.010593687927609799,4531,58,457679.00,2605,57.49,6.75,-4.30
22-March-2018,106.00,107.00,102.05,104.20,103.984352371869591324,28311,26,2943901.00,28231,99.72,4.95,-1.80
21-March-2018,100.30,107.95,100.30,105.90,105.237448093620234050,5298,27,557548.00,5060,95.51,7.65,5.60
20-March-2018,104.00,107.00,98.55,102.65,103.214244242306947938,51670,105,5333080.00,44320,85.78,8.45,-1.35
19-March-2018,108.00,108.00,101.05,103.75,105.038567202028740490,28392,48,2982255.00,26603,93.70,6.95,-4.25
16-March-2018,109.60,109.60,105.00,105.35,105.545364647713226205,4045,27,426931.00,3840,94.93,4.60,-4.25
15-March-2018,109.90,113.00,103.15,107.80,108.939403508771929824,28500,79,3104773.00,22381,78.53,9.85,-2.10
14-March-2018,107.10,111.50,107.10,108.05,107.214285714285714285,12376,14,1326884.00,8166,65.98,4.40,0.95
13-March-2018,102.50,111.00,102.50,108.35,104.464728871519296531,20470,67,2138393.00,19977,97.59,8.50,5.85
12-March-2018,104.00,108.00,102.00,106.70,103.476700971983990851,6996,44,723923.00,6164,88.11,6.00,2.70
9-March-2018,109.75,109.75,100.00,102.55,102.346315461831764065,51404,147,5261010.00,46750,90.95,9.75,-7.20
8-March-2018,102.15,107.60,99.00,101.95,101.116242456048281290,7622,94,770708.00,6475,84.95,8.60,-0.20
7-March-2018,105.25,111.00,98.50,101.05,101.872695996777389467,91851,126,9357109.00,83519,90.93,12.50,-4.20
6-March-2018,115.15,116.50,95.00,104.30,106.344004749617518781,43793,235,4657123.00,33498,76.49,21.50,-10.85
5-March-2018,115.00,120.90,113.00,114.50,115.315498791853641698,5794,60,668138.00,3595,62.05,7.90,-0.50
1-March-2018,122.00,122.00,120.00,120.00,120.185903083700440528,2270,12,272822.00,2260,99.56,2.00,-2.00
28-February-2018,120.60,120.60,116.10,120.20,119.305382099316086827,3363,42,401224.00,2527,75.14,4.50,-0.40
27-February-2018,121.90,121.90,115.35,116.25,117.633763094278807413,2482,18,291967.00,2299,92.63,6.55,-5.65
26-February-2018,117.20,121.70,116.05,118.40,117.910088743577767398,4282,37,504891.00,3156,73.70,5.65,1.20
23-February-2018,116.05,121.00,115.10,120.90,118.708235294117647058,6375,44,756765.00,3680,57.73,5.90,4.85
22-February-2018,115.50,122.70,112.60,116.40,117.412974683544303797,6320,56,742050.00,3273,51.79,10.10,0.90
21-February-2018,120.00,120.00,112.25,115.90,115.022304832713754646,807,21,92823.00,491,60.84,7.75,-4.10
20-February-2018,116.55,120.00,115.20,115.60,116.846202431706931943,6333,70,739987.00,4996,78.89,4.80,-0.95
19-February-2018,118.00,123.40,115.00,120.55,117.451994091580502215,2708,27,318060.00,2538,93.72,8.40,2.55
16-February-2018,131.00,131.00,116.10,119.95,121.113982671048700328,6694,61,810737.00,6109,91.26,14.90,-11.05
15-February-2018,125.05,132.00,123.00,125.10,128.933090456726497245,11254,66,1451013.00,7250,64.42,9.00,0.05
14-February-2018,128.00,129.00,124.00,124.10,126.648549569652534268,6274,26,794593.00,5764,91.87,5.00,-3.90
12-February-2018,121.30,132.00,121.30,129.00,128.905623787976729153,4641,48,598251.00,4093,88.19,10.70,7.70
9-February-2018,120.00,129.00,117.95,126.30,123.757812500000000000,3584,64,443548.00,3004,83.82,11.05,6.30
8-February-2018,121.25,125.00,116.00,119.05,120.043432757718472004,7644,74,917612.00,5612,73.42,9.00,-2.20
7-February-2018,123.40,127.40,120.00,123.55,124.325699745547073791,3537,31,439740.00,3236,91.49,7.40,0.15
6-February-2018,121.00,121.00,101.00,120.40,118.038224051749485445,10203,52,1204344.00,9422,92.35,20.00,-0.60
5-February-2018,109.60,129.75,108.55,123.55,123.224964739069111424,2836,55,349466.00,2088,73.62,21.20,13.95
2-February-2018,120.05,126.75,110.00,115.85,117.434180342332803952,22668,136,2661998.00,19417,85.66,16.75,-4.20
1-February-2018,129.00,132.00,127.00,128.35,130.995981630309988518,3484,29,456390.00,3178,91.22,5.00,-0.65
31-January-2018,122.00,128.60,122.00,128.05,127.092328767123287671,3650,24,463887.00,3330,91.23,6.60,6.05
30-January-2018,133.00,133.00,122.00,122.80,123.409322790460400459,15682,72,1935305.00,14385,91.73,11.00,-10.20
29-January-2018,129.60,135.00,126.05,127.40,128.338185196655311241,9687,72,1243212.00,8971,92.61,8.95,-2.20
25-January-2018,127.45,130.00,123.00,126.10,126.673807702116806937,11763,49,1490064.00,10854,92.27,7.00,-1.35
24-January-2018,123.00,125.00,123.00,123.95,123.849841269841269841,3150,18,390127.00,3130,99.37,2.00,0.95
23-January-2018,125.00,127.50,122.55,126.90,124.268371904181892001,9852,47,1224292.00,9171,93.09,4.95,1.90
22-January-2018,123.00,125.00,123.00,124.35,123.592342342342342342,444,12,54875.00,421,94.82,2.00,1.35
19-January-2018,129.95,129.95,117.00,122.45,121.734479944761785198,15931,79,1939352.00,14542,91.28,12.95,-7.50
18-January-2018,122.00,127.95,120.00,122.65,124.843551538837322911,8188,97,1022219.00,6668,81.44,7.95,0.65
17-January-2018,123.55,125.00,116.00,123.05,123.708749306711037160,14424,74,1784375.00,13600,94.29,9.00,-0.50
